#	Isochrone	Z = 0.00100		Age = 	6.310e+07 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	Mbol 	Mu 	Mb 	Mv 	Mr 	Mi 	Mj 	Mh 	Mk 	Flum
	7.80	1.47482622	1.4748	0.9350	3.9826	4.5482	2.432	2.661	2.677	2.638	2.633	2.626	2.625	2.623	2.621	-0.43839550
	7.80	1.50000000	1.4999	0.9690	3.9899	4.5505	2.348	2.579	2.612	2.583	2.583	2.581	2.590	2.591	2.591	-0.42849231
	7.80	1.53312969	1.5331	1.0087	3.9985	4.5549	2.248	2.483	2.535	2.519	2.524	2.531	2.550	2.556	2.558	-0.41603965
	7.80	1.60000002	1.5999	1.0864	4.0155	4.5638	2.054	2.303	2.402	2.407	2.420	2.436	2.475	2.487	2.493	-0.39273920
	7.80	1.64999998	1.6499	1.1403	4.0275	4.5712	1.919	2.179	2.313	2.332	2.350	2.373	2.424	2.441	2.450	-0.37675838
	7.80	1.70000005	1.6999	1.1942	4.0387	4.5748	1.784	2.059	2.226	2.256	2.278	2.306	2.369	2.388	2.401	-0.36187632
	7.80	1.75000000	1.7499	1.2353	4.0481	4.5842	1.682	1.970	2.164	2.204	2.229	2.261	2.333	2.355	2.370	-0.34798848
	7.80	1.79999995	1.7999	1.2853	4.0582	4.5866	1.557	1.861	2.086	2.133	2.161	2.198	2.280	2.304	2.322	-0.33500274
	7.80	1.89999998	1.8999	1.3781	4.0762	4.5892	1.325	1.662	1.939	2.001	2.034	2.077	2.176	2.205	2.228	-0.31142170
	7.80	2.00000000	1.9998	1.4647	4.0920	4.5885	1.108	1.478	1.801	1.874	1.911	1.960	2.073	2.106	2.132	-0.29058670
	7.80	2.20000005	2.1998	1.6228	4.1196	4.5821	0.713	1.148	1.546	1.636	1.680	1.738	1.875	1.915	1.947	-0.25550276
	7.80	2.50000000	2.4997	1.8307	4.1540	4.5670	0.193	0.721	1.206	1.316	1.368	1.438	1.601	1.649	1.688	-0.21500434
	7.80	2.59815145	2.5978	1.8917	4.1632	4.5596	0.041	0.595	1.103	1.218	1.272	1.345	1.515	1.565	1.606	-0.20411231
	7.80	3.00000000	2.9994	2.1245	4.1980	4.5285	-0.541	0.122	0.708	0.843	0.904	0.989	1.184	1.241	1.288	-0.16809413
	7.80	3.28511906	3.2843	2.2693	4.2182	4.5041	-0.903	-0.173	0.456	0.602	0.668	0.759	0.968	1.029	1.080	-0.14870386
	7.80	3.50000000	3.4990	2.3739	4.2329	4.4856	-1.165	-0.384	0.274	0.429	0.498	0.593	0.812	0.876	0.930	-0.13651311
	7.80	3.81072426	3.8094	2.5131	4.2499	4.4512	-1.513	-0.674	0.019	0.182	0.255	0.355	0.586	0.652	0.710	-0.12170434
	7.80	4.00000000	3.9985	2.5948	4.2580	4.4232	-1.717	-0.851	-0.142	0.026	0.101	0.203	0.439	0.508	0.567	-0.11399485
	7.80	4.21808910	4.2163	2.6828	4.2681	4.3986	-1.937	-1.037	-0.307	-0.134	-0.057	0.048	0.291	0.361	0.422	-0.10611089
	7.80	4.50000000	4.4977	2.7941	4.2797	4.3615	-2.215	-1.276	-0.524	-0.344	-0.265	-0.156	0.094	0.167	0.230	-0.09723650
	7.80	4.58933449	4.5869	2.8294	4.2830	4.3479	-2.304	-1.353	-0.595	-0.413	-0.333	-0.223	0.029	0.102	0.166	-0.09469000
	7.80	4.87605810	4.8731	2.9426	4.2917	4.2962	-2.586	-1.608	-0.831	-0.645	-0.563	-0.451	-0.193	-0.118	-0.053	-0.08725157
	7.80	5.00000000	4.9967	2.9917	4.2947	4.2697	-2.709	-1.722	-0.939	-0.751	-0.669	-0.555	-0.296	-0.220	-0.154	-0.08434449
	7.80	5.13731146	5.1336	3.0452	4.2976	4.2397	-2.843	-1.847	-1.058	-0.867	-0.785	-0.671	-0.409	-0.333	-0.266	-0.08131539
	7.80	5.35357714	5.3492	3.1310	4.3004	4.1830	-3.057	-2.055	-1.259	-1.066	-0.983	-0.868	-0.605	-0.529	-0.461	-0.07691247
	7.80	5.53653431	5.5315	3.2057	4.3009	4.1245	-3.244	-2.244	-1.445	-1.251	-1.169	-1.054	-0.790	-0.714	-0.646	-0.07350129
	7.80	5.69712925	5.6914	3.2732	4.2992	4.0629	-3.413	-2.422	-1.624	-1.430	-1.348	-1.234	-0.971	-0.895	-0.827	-0.07071809
	7.80	5.83611679	5.8296	3.3338	4.2956	3.9985	-3.564	-2.590	-1.797	-1.604	-1.522	-1.409	-1.149	-1.073	-1.006	-0.06845401
	7.80	5.95555305	5.9483	3.3886	4.2901	3.9302	-3.702	-2.753	-1.966	-1.775	-1.695	-1.584	-1.326	-1.252	-1.186	-0.06660723
	7.80	6.00000000	5.9925	3.4101	4.2872	3.9005	-3.755	-2.819	-2.036	-1.846	-1.767	-1.656	-1.400	-1.327	-1.262	-0.06594199
	7.80	6.06465626	6.0567	3.4412	4.2830	3.8568	-3.833	-2.916	-2.139	-1.950	-1.872	-1.763	-1.509	-1.437	-1.372	-0.06499469
	7.80	6.11089039	6.1025	3.4649	4.2796	3.8231	-3.892	-2.989	-2.217	-2.029	-1.952	-1.844	-1.592	-1.521	-1.456	-0.06433172
	7.80	6.15406227	6.1453	3.4877	4.2770	3.7930	-3.949	-3.058	-2.289	-2.102	-2.025	-1.918	-1.668	-1.597	-1.533	-0.06372322
	7.80	6.17839336	6.1694	3.5014	4.2768	3.7799	-3.983	-3.094	-2.325	-2.138	-2.061	-1.954	-1.704	-1.633	-1.569	-0.06338467
	7.80	6.20124674	6.1921	3.5154	4.2795	3.7783	-4.018	-3.120	-2.345	-2.157	-2.080	-1.972	-1.721	-1.649	-1.585	-0.06306953
	7.80	6.21589899	6.2066	3.5265	4.2858	3.7934	-4.046	-3.124	-2.339	-2.148	-2.069	-1.960	-1.704	-1.631	-1.566	-0.06286891
	7.80	6.22605705	6.2166	3.5404	4.2995	3.8352	-4.081	-3.108	-2.298	-2.102	-2.020	-1.906	-1.642	-1.567	-1.499	-0.06273047
	7.80	6.22905159	6.2196	3.5533	4.3109	3.8680	-4.113	-3.097	-2.269	-2.068	-1.984	-1.867	-1.595	-1.517	-1.447	-0.06268976
	7.80	6.23083210	6.2214	3.5716	4.3224	3.8961	-4.159	-3.099	-2.252	-2.046	-1.959	-1.839	-1.561	-1.480	-1.408	-0.06266558
	7.80	6.23103952	6.2216	3.5684	4.3216	3.8960	-4.151	-3.094	-2.249	-2.043	-1.956	-1.836	-1.558	-1.478	-1.406	-0.06266276
	7.80	6.23169613	6.2222	3.5421	4.3069	3.8633	-4.085	-3.083	-2.263	-2.063	-1.980	-1.864	-1.595	-1.518	-1.449	-0.06265385
	7.80	6.23234797	6.2229	3.5517	4.2893	3.7837	-4.109	-3.176	-2.383	-2.190	-2.111	-2.001	-1.743	-1.669	-1.603	-0.06264500
	7.80	6.23298883	6.2235	3.5770	4.2737	3.6957	-4.173	-3.300	-2.533	-2.346	-2.271	-2.165	-1.917	-1.847	-1.783	-0.06263631
	7.80	6.23374701	6.2243	3.6001	4.2563	3.6033	-4.230	-3.425	-2.686	-2.507	-2.435	-2.335	-2.098	-2.032	-1.971	-0.06262603
	7.80	6.23461342	6.2251	3.6181	4.2369	3.5078	-4.275	-3.542	-2.838	-2.666	-2.599	-2.506	-2.281	-2.219	-2.162	-0.06261428
	7.80	6.23532724	6.2258	3.6288	4.2206	3.4320	-4.302	-3.631	-2.954	-2.789	-2.727	-2.639	-2.425	-2.367	-2.312	-0.06260460
	7.80	6.23608971	6.2266	3.6380	4.2026	3.3506	-4.325	-3.721	-3.075	-2.918	-2.861	-2.780	-2.578	-2.524	-2.472	-0.06259427
	7.80	6.23688602	6.2273	3.6458	4.1825	3.2625	-4.344	-3.812	-3.203	-3.056	-3.004	-2.931	-2.742	-2.693	-2.645	-0.06258348
	7.80	6.23770666	6.2281	3.6523	4.1595	3.1640	-4.361	-3.908	-3.342	-3.206	-3.160	-3.096	-2.924	-2.881	-2.836	-0.06257236
	7.80	6.23827314	6.2287	3.6560	4.1420	3.0904	-4.370	-3.975	-3.444	-3.316	-3.275	-3.218	-3.059	-3.020	-2.979	-0.06256469
	7.80	6.23883915	6.2292	3.6591	4.1228	3.0105	-4.378	-4.042	-3.553	-3.433	-3.398	-3.348	-3.204	-3.171	-3.132	-0.06255703
	7.80	6.23940992	6.2298	3.6613	4.1011	2.9216	-4.383	-4.113	-3.669	-3.560	-3.532	-3.492	-3.364	-3.337	-3.302	-0.06254930
	7.80	6.23998499	6.2304	3.6625	4.0761	2.8206	-4.386	-4.182	-3.796	-3.701	-3.679	-3.650	-3.543	-3.523	-3.493	-0.06254152
	7.80	6.24024391	6.2306	3.6627	4.0637	2.7708	-4.387	-4.211	-3.857	-3.767	-3.749	-3.725	-3.630	-3.614	-3.586	-0.06253802
	7.80	6.24060249	6.2310	3.6621	4.0454	2.6981	-4.385	-4.249	-3.942	-3.862	-3.850	-3.834	-3.755	-3.745	-3.721	-0.06253317
	7.80	6.24091387	6.2312	3.6612	4.0274	2.6271	-4.383	-4.279	-4.023	-3.952	-3.944	-3.937	-3.877	-3.872	-3.852	-0.06252896
	7.80	6.24116898	6.2315	3.6600	4.0113	2.5637	-4.380	-4.299	-4.092	-4.029	-4.026	-4.027	-3.984	-3.985	-3.967	-0.06252551
	7.80	6.24142313	6.2317	3.6583	3.9936	2.4946	-4.376	-4.313	-4.164	-4.110	-4.112	-4.122	-4.099	-4.106	-4.092	-0.06252207
	7.80	6.24162626	6.2319	3.6564	3.9779	2.4340	-4.371	-4.317	-4.221	-4.176	-4.183	-4.202	-4.198	-4.211	-4.201	-0.06251932
	7.80	6.24183369	6.2321	3.6541	3.9609	2.3682	-4.365	-4.308	-4.274	-4.242	-4.255	-4.283	-4.302	-4.324	-4.318	-0.06251652
	7.80	6.24203682	6.2323	3.6513	3.9424	2.2969	-4.358	-4.286	-4.321	-4.305	-4.326	-4.366	-4.414	-4.445	-4.445	-0.06251377
	7.80	6.24218750	6.2325	3.6487	3.9274	2.2394	-4.352	-4.258	-4.350	-4.348	-4.377	-4.430	-4.502	-4.542	-4.546	-0.06251173
	7.80	6.24234295	6.2326	3.6457	3.9110	2.1768	-4.344	-4.217	-4.355	-4.378	-4.422	-4.493	-4.596	-4.650	-4.659	-0.06250963
	7.80	6.24249840	6.2328	3.6422	3.8930	2.1086	-4.335	-4.165	-4.344	-4.399	-4.464	-4.559	-4.695	-4.769	-4.782	-0.06250753
	7.80	6.24265385	6.2329	3.6378	3.8730	2.0329	-4.325	-4.097	-4.301	-4.402	-4.499	-4.626	-4.803	-4.904	-4.922	-0.06250543
	7.80	6.24280977	6.2330	3.6326	3.8505	1.9482	-4.311	-4.014	-4.208	-4.385	-4.526	-4.695	-4.919	-5.060	-5.081	-0.06250332
	7.80	6.24291277	6.2331	3.6285	3.8341	1.8867	-4.301	-3.950	-4.124	-4.360	-4.536	-4.738	-4.998	-5.173	-5.197	-0.06250193
	7.80	6.24301672	6.2332	3.6236	3.8168	1.8221	-4.289	-3.875	-4.029	-4.327	-4.540	-4.778	-5.079	-5.290	-5.318	-0.06250052
	7.80	6.24312019	6.2333	3.6178	3.7983	1.7540	-4.275	-3.785	-3.921	-4.285	-4.538	-4.814	-5.159	-5.413	-5.444	-0.06249913
	7.80	6.24322414	6.2334	3.6111	3.7777	1.6786	-4.258	-3.661	-3.788	-4.231	-4.528	-4.845	-5.242	-5.546	-5.582	-0.06249772
	7.80	6.24332762	6.2335	3.6024	3.7560	1.6004	-4.236	-3.484	-3.626	-4.162	-4.506	-4.867	-5.321	-5.681	-5.723	-0.06249632
	7.80	6.24343157	6.2336	3.5913	3.7384	1.5410	-4.208	-3.290	-3.468	-4.089	-4.472	-4.869	-5.372	-5.777	-5.825	-0.06249492
	7.80	6.24358225	6.2337	3.5701	3.7233	1.5017	-4.155	-3.073	-3.294	-3.995	-4.411	-4.838	-5.384	-5.830	-5.882	-0.06249288
	7.80	6.24382687	6.2340	3.5360	3.7081	1.4753	-4.070	-2.766	-3.069	-3.858	-4.310	-4.768	-5.360	-5.848	-5.906	-0.06248958
	7.80	6.24406910	6.2342	3.5820	3.6955	1.3788	-4.185	-2.658	-3.056	-3.925	-4.408	-4.892	-5.525	-6.049	-6.110	-0.06248630
	7.80	6.24421787	6.2343	3.6478	3.6892	1.2878	-4.350	-2.681	-3.148	-4.061	-4.560	-5.059	-5.714	-6.255	-6.318	-0.06248429
	7.80	6.24441051	6.2344	3.7083	3.6844	1.2079	-4.501	-2.719	-3.241	-4.190	-4.703	-5.212	-5.884	-6.439	-6.503	-0.06248169
	7.80	6.24539614	6.2352	3.7647	3.6799	1.1337	-4.642	-2.753	-3.328	-4.309	-4.835	-5.355	-6.042	-6.610	-6.675	-0.06246838
	7.80	6.24793863	6.2369	3.7823	3.6785	1.1107	-4.686	-2.763	-3.354	-4.347	-4.877	-5.400	-6.092	-6.663	-6.729	-0.06243406
	7.80	6.30471802	6.2773	3.7462	3.6871	1.1841	-4.595	-2.862	-3.365	-4.297	-4.804	-5.308	-5.970	-6.515	-6.579	-0.06167620
	7.80	6.31799412	6.2870	3.7456	3.6901	1.1972	-4.594	-2.922	-3.397	-4.310	-4.809	-5.306	-5.957	-6.494	-6.557	-0.06150130
	7.80	6.33606815	6.3002	3.7800	3.7106	1.2457	-4.680	-3.367	-3.696	-4.479	-4.927	-5.381	-5.965	-6.441	-6.498	-0.06126458
	7.80	6.33978891	6.3030	3.7962	3.7395	1.3455	-4.721	-3.787	-3.993	-4.610	-4.990	-5.384	-5.882	-6.280	-6.328	-0.06121604
	7.80	6.34164000	6.3044	3.8007	3.7572	1.4119	-4.732	-3.968	-4.137	-4.666	-5.007	-5.364	-5.814	-6.166	-6.208	-0.06119192
	7.80	6.34330988	6.3056	3.8028	3.7702	1.4616	-4.737	-4.073	-4.230	-4.701	-5.012	-5.343	-5.759	-6.078	-6.116	-0.06117018
	7.80	6.34624672	6.3079	3.8072	3.7881	1.5291	-4.748	-4.193	-4.349	-4.747	-5.019	-5.313	-5.683	-5.958	-5.992	-0.06113196
	7.80	6.34899616	6.3101	3.8110	3.8063	1.5984	-4.757	-4.294	-4.460	-4.788	-5.020	-5.277	-5.601	-5.833	-5.863	-0.06109623
	7.80	6.35280848	6.3132	3.8156	3.8266	1.6752	-4.769	-4.390	-4.575	-4.828	-5.015	-5.230	-5.506	-5.692	-5.718	-0.06104674
	7.80	6.35648251	6.3162	3.8204	3.8441	1.7406	-4.781	-4.467	-4.668	-4.854	-5.003	-5.183	-5.420	-5.571	-5.594	-0.06099911
	7.80	6.35995436	6.3191	3.8236	3.8599	1.8007	-4.789	-4.530	-4.735	-4.869	-4.986	-5.136	-5.339	-5.461	-5.481	-0.06095416
	7.80	6.36439276	6.3229	3.8280	3.8771	1.8651	-4.800	-4.596	-4.800	-4.880	-4.966	-5.085	-5.251	-5.345	-5.361	-0.06089678
	7.80	6.36929846	6.3270	3.8327	3.8934	1.9260	-4.812	-4.656	-4.832	-4.878	-4.939	-5.033	-5.167	-5.239	-5.251	-0.06083347
	7.80	6.37511349	6.3320	3.8377	3.9098	1.9870	-4.824	-4.711	-4.845	-4.862	-4.906	-4.978	-5.080	-5.135	-5.143	-0.06075857
	7.80	6.38121986	6.3373	3.8430	3.9255	2.0450	-4.837	-4.760	-4.845	-4.840	-4.869	-4.924	-4.997	-5.038	-5.042	-0.06068009
	7.80	6.38783216	6.3431	3.8481	3.9407	2.1012	-4.850	-4.794	-4.817	-4.801	-4.823	-4.867	-4.915	-4.947	-4.946	-0.06059531
	7.80	6.39573812	6.3500	3.8544	3.9563	2.1577	-4.866	-4.825	-4.786	-4.758	-4.775	-4.809	-4.831	-4.856	-4.850	-0.06049421
	7.80	6.40526915	6.3584	3.8612	3.9718	2.2133	-4.883	-4.847	-4.747	-4.710	-4.723	-4.748	-4.748	-4.767	-4.757	-0.06037272
	7.80	6.41599321	6.3679	3.8683	3.9859	2.2634	-4.901	-4.859	-4.709	-4.664	-4.673	-4.690	-4.673	-4.686	-4.673	-0.06023653
	7.80	6.42875099	6.3793	3.8769	3.9999	2.3117	-4.922	-4.873	-4.674	-4.621	-4.626	-4.636	-4.602	-4.610	-4.593	-0.06007521
	7.80	6.45685673	6.4044	3.8945	4.0134	2.3496	-4.966	-4.899	-4.661	-4.600	-4.600	-4.604	-4.555	-4.558	-4.539	-0.05972246
	7.80	6.48179245	6.4265	3.9103	3.9967	2.2686	-5.006	-4.961	-4.769	-4.719	-4.725	-4.738	-4.707	-4.716	-4.700	-0.05941250
	7.80	6.49029446	6.4339	3.9172	3.9828	2.2065	-5.023	-4.987	-4.842	-4.800	-4.810	-4.830	-4.816	-4.830	-4.818	-0.05930746
	7.80	6.49717522	6.4399	3.9204	3.9658	2.1357	-5.031	-4.998	-4.915	-4.882	-4.897	-4.927	-4.935	-4.956	-4.948	-0.05922268
	7.80	6.50301647	6.4449	3.9230	3.9447	2.0490	-5.038	-4.994	-4.994	-4.974	-4.995	-5.037	-5.076	-5.107	-5.104	-0.05915088
	7.80	6.50713253	6.4483	3.9247	3.9227	1.9595	-5.042	-4.965	-5.053	-5.051	-5.082	-5.141	-5.218	-5.262	-5.265	-0.05910037
	7.80	6.51016283	6.4508	3.9258	3.8997	1.8666	-5.045	-4.915	-5.076	-5.105	-5.157	-5.241	-5.360	-5.424	-5.435	-0.05906324
	7.80	6.51238823	6.4526	3.9260	3.8792	1.7847	-5.045	-4.855	-5.053	-5.125	-5.206	-5.321	-5.481	-5.572	-5.587	-0.05903599
	7.80	6.51424026	6.4541	3.9261	3.8559	1.6911	-5.045	-4.777	-4.987	-5.127	-5.250	-5.406	-5.617	-5.745	-5.765	-0.05901333
	7.80	6.51524973	6.4548	3.9249	3.8354	1.6107	-5.042	-4.697	-4.898	-5.111	-5.277	-5.473	-5.729	-5.896	-5.920	-0.05900099
	7.80	6.51646900	6.4557	3.9227	3.7969	1.4589	-5.037	-4.523	-4.696	-5.057	-5.308	-5.582	-5.929	-6.180	-6.212	-0.05898609
	7.80	6.51770830	6.4566	3.9173	3.7684	1.3505	-5.023	-4.336	-4.509	-4.987	-5.301	-5.635	-6.054	-6.375	-6.414	-0.05897095
	7.80	6.51828337	6.4570	3.9100	3.7424	1.2536	-5.005	-4.088	-4.302	-4.905	-5.279	-5.666	-6.156	-6.544	-6.591	-0.05896392
	7.80	6.51866531	6.4572	3.9003	3.7254	1.1953	-4.981	-3.876	-4.138	-4.833	-5.246	-5.669	-6.207	-6.640	-6.692	-0.05895926
	7.80	6.51898432	6.4574	3.8894	3.7118	1.1517	-4.953	-3.640	-3.978	-4.758	-5.204	-5.655	-6.236	-6.707	-6.763	-0.05895536
	7.80	6.51951265	6.4577	3.8800	3.6964	1.0996	-4.930	-3.359	-3.798	-4.675	-5.160	-5.644	-6.274	-6.789	-6.850	-0.05894891
	7.80	6.51998663	6.4580	3.8760	3.6850	1.0580	-4.920	-3.113	-3.657	-4.611	-5.126	-5.635	-6.305	-6.855	-6.919	-0.05894313
	7.80	6.52037239	6.4582	3.9131	3.6774	0.9908	-5.013	-3.036	-3.659	-4.667	-5.203	-5.730	-6.425	-6.998	-7.064	-0.05893842
	7.80	6.52062702	6.4583	3.9583	3.6726	0.9264	-5.126	-3.022	-3.707	-4.753	-5.304	-5.842	-6.556	-7.142	-7.210	-0.05893531
	7.80	6.52261734	6.4590	4.0214	3.6672	0.8414	-5.284	-3.018	-3.785	-4.875	-5.444	-5.997	-6.732	-7.336	-7.405	-0.05891104
	7.80	6.52326202	6.4592	4.0574	3.6643	0.7941	-5.373	-3.021	-3.832	-4.945	-5.524	-6.085	-6.831	-7.444	-7.514	-0.05890318
	7.80	6.52416039	6.4592	4.1118	3.6599	0.7220	-5.509	-3.021	-3.900	-5.051	-5.646	-6.218	-6.982	-7.609	-7.680	-0.05889223
	7.80	6.52519417	6.4591	4.1735	3.6550	0.6407	-5.664	-3.019	-3.976	-5.171	-5.783	-6.369	-7.153	-7.795	-7.868	-0.05887963
	7.80	6.52624464	6.4586	4.2323	3.6510	0.5658	-5.811	-3.031	-4.056	-5.289	-5.917	-6.514	-7.314	-7.968	-8.043	-0.05886684
	7.80	6.52708673	6.4580	4.2836	3.6472	0.4991	-5.939	-3.028	-4.119	-5.386	-6.028	-6.636	-7.454	-8.121	-8.197	-0.05885659
	7.80	6.52772141	6.4573	4.3286	3.6434	0.4393	-6.051	-3.006	-4.163	-5.464	-6.121	-6.742	-7.576	-8.256	-8.335	-0.05884886
	7.80	6.52835131	6.4563	4.3692	3.6408	0.3878	-6.153	-3.006	-4.212	-5.540	-6.209	-6.839	-7.686	-8.375	-8.454	-0.05884119
#	Isochrone	Z = 0.00100		Age = 	7.079e+07 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	Mbol 	Mu 	Mb 	Mv 	Mr 	Mi 	Mj 	Mh 	Mk 	Flum
	7.85	0.15000001	0.1500	-2.3437	3.5777	5.2146	10.629	14.498	13.196	11.721	10.804	9.988	8.998	8.350	8.130	-9.59274740
	7.85	0.20000000	0.2000	-2.0602	3.5999	5.1449	9.921	13.033	12.079	10.787	9.970	9.243	8.340	7.704	7.506	-6.50542581
	7.85	0.25000000	0.2500	-1.8707	3.6112	5.0974	9.447	12.349	11.460	10.227	9.452	8.757	7.891	7.263	7.083	-4.81334753
	7.85	0.30000001	0.3000	-1.7221	3.6198	5.0624	9.075	11.819	10.978	9.790	9.047	8.376	7.538	6.916	6.750	-3.76315853
	7.85	0.34999999	0.3500	-1.5985	3.6272	5.0355	8.766	11.376	10.576	9.428	8.712	8.061	7.246	6.630	6.476	-3.05614800
	7.85	0.40000001	0.4000	-1.4509	3.6347	4.9759	8.397	10.878	10.121	9.009	8.321	7.691	6.895	6.283	6.141	-2.55202682
	7.85	0.44999999	0.4500	-1.3244	3.6435	4.9357	8.081	10.409	9.702	8.634	7.979	7.375	6.601	5.992	5.864	-2.17685426
	7.85	0.50000000	0.5000	-1.1877	3.6540	4.8867	7.739	9.881	9.242	8.224	7.608	7.033	6.287	5.688	5.574	-1.88823797
	7.85	0.55000001	0.5500	-1.0361	3.6694	4.8383	7.360	9.226	8.703	7.753	7.191	6.655	5.953	5.382	5.282	-1.66026185
	7.85	0.60000002	0.6000	-0.8779	3.6890	4.7960	6.965	8.496	8.132	7.261	6.756	6.263	5.621	5.095	5.011	-1.47625717
	7.85	0.69999999	0.7000	-0.5681	3.7338	4.7324	6.190	7.062	7.041	6.346	5.942	5.528	5.020	4.600	4.542	-1.19890256
	7.85	0.80000001	0.8000	-0.2915	3.7736	4.6730	5.499	5.958	6.138	5.606	5.272	4.921	4.512	4.168	4.133	-1.00113983
	7.85	0.89999998	0.9000	-0.0418	3.8042	4.5970	4.874	5.168	5.394	4.966	4.682	4.380	4.041	3.752	3.732	-0.85396262
	7.85	1.00000000	1.0000	0.1745	3.8317	4.5363	4.334	4.558	4.763	4.409	4.172	3.916	3.638	3.405	3.392	-0.74074074
	7.85	1.10000002	1.1000	0.3658	3.8590	4.4958	3.856	4.053	4.201	3.911	3.722	3.516	3.299	3.123	3.114	-0.65130752
	7.85	1.20000005	1.2000	0.5377	3.8940	4.5016	3.426	3.618	3.679	3.463	3.336	3.198	3.056	2.950	2.941	-0.57912395
	7.85	1.29999995	1.3000	0.6941	3.9291	4.5203	3.035	3.238	3.230	3.088	3.022	2.948	2.872	2.823	2.814	-0.51980772
	7.85	1.35178864	1.3517	0.7671	3.9456	4.5303	2.852	3.066	3.044	2.939	2.897	2.848	2.797	2.766	2.759	-0.49310495
	7.85	1.39999998	1.3999	0.8324	3.9604	4.5392	2.689	2.910	2.894	2.818	2.793	2.762	2.732	2.714	2.708	-0.47031994
	7.85	1.43881547	1.4388	0.8869	3.9720	4.5431	2.553	2.778	2.774	2.718	2.705	2.687	2.673	2.664	2.660	-0.45327247
	7.85	1.50000000	1.4999	0.9705	3.9897	4.5485	2.344	2.575	2.607	2.578	2.578	2.577	2.585	2.586	2.586	-0.42849231
	7.85	1.50624001	1.5062	0.9781	3.9914	4.5493	2.325	2.557	2.593	2.566	2.567	2.567	2.577	2.580	2.580	-0.42609760
	7.85	1.60000002	1.5999	1.0877	4.0156	4.5627	2.051	2.299	2.399	2.404	2.417	2.434	2.472	2.484	2.490	-0.39273920
	7.85	1.64999998	1.6499	1.1417	4.0275	4.5699	1.916	2.176	2.310	2.329	2.347	2.370	2.421	2.437	2.447	-0.37675838
	7.85	1.70000005	1.6999	1.1957	4.0386	4.5733	1.781	2.055	2.223	2.253	2.275	2.302	2.365	2.384	2.397	-0.36187632
	7.85	1.75000000	1.7499	1.2371	4.0481	4.5824	1.677	1.965	2.160	2.199	2.224	2.256	2.328	2.351	2.366	-0.34798848
